province,year,GDP (100million),GDP per capita,Agricultural population (10thousand),Rural final consumption expenditure (100million),Total export (10000 USD),Fixed asset investment (10000),Urban residents final consumption expenditure (100million),Total population (10thousand),Primary industry added value (100million),Tertiary industry added value (100million),Secondary industry added value (100million),Fiscal expenditure (10000),Fiscal revenue (10000),Total import and export (10000 USD),Total import (10000 USD),Non-agricultural population (10thousand)
安徽省,1979年,127.5,268.0,4273,73.11,2782,138000.0,16.7,4893.0,61.2,21.5,44.8,204000,211000,2800,,530
安徽省,1980年,141.0,291.0,4337.0,85.91,4000,173000.0,21.02,4893.0,64.7,26.2,50.1,167000,203000,4000,,556.0
安徽省,1981年,170.6,346.0,4364,105.27,8769,157200.0,22.84,4957.0,88.44,29.7,52.5,154043,207000,11201,2432,593
安徽省,1982年,187.1,375.0,4406,116.65,14164,340000.0,24.61,4966.6,90.0,37.4,59.7,168654,220000,16620,2453,610
安徽省,1983年,215.7,428.0,4429,126.45,17047,462000.0,27.33,5056.4,96.6,45.93,73.2,203781,224000,19420,2369,627
安徽省,1984年,265.8,523.0,4446,127.07,24377,619200.0,31.27,5103.0,116.3,56.7,92.83,235579,243847,29113,4736,657.0
安徽省,1985年,331.4,646.0,4432.0,147.9,30700,807400.0,39.42,5156.0,141.0,72.5,117.9,339000,302000,43013,12320,724.0
安徽省,1986年,382.8,738.0,4460.0,168.47,36738,1003000.0,47.47,5217.2139,155.91,89.3,137.6,461758,361797,49000,12222,757.0
安徽省,1987年,442.6,842.0,4503.0,190.32,52296.0,1172000.0,63.03,5299.0,176.4,108.4,157.8,445289,388400,62603.0,10307,784.0
安徽省,1988年,546.94,1026.0,4571.0,230.57,55373.0,1378200.0,81.99,5377.1,210.53,135.46,201.0,478131,435528,70400.0,15000,806.0
安徽省,1989年,616.25,1136.0,4645.0,258.37,56964.0,1144000.0,95.87,5469.2444,225.4,163.01,227.85,552515,524216,70100.0,13118,824.0
安徽省,1990年,658.02,1182.0,4818.0,269.95,65409.0,1253200.0,103.06,5675.0,246.17,160.42,251.5,616000,529000,74000.0,8259.0,843.0
安徽省,1991年,663.6,1164.0,4868.0,270.79,70455.0,1373000.0,118.59,5761.0,190.5,192.84,280.3,813906,481769,85420.0,14904,876.0
安徽省,1992年,700.0,1434.0,4877.0,291.03,83119.0,2148400.0,149.42,5834.0,235.0,150.0,315.0,741097.0,551395.0,110439.0,29880.0,940.0
安徽省,1993年,979.55,1673.0,4906.0,329.88,96399.0,2905200.0,231.35,5897.0,284.06,200.64,494.85,720085.0,732092.0,128800.0,45424.0,964.0
安徽省,1994年,1378.9,2354.0,4925.0,395.86,104641.0,3995400.0,273.09,5955.0,339.3,499.3,540.3,932746,1087602.0,184900.0,52003.0,1013.0
安徽省,1995年,1891.2,3202.0,4956.0,642.33,139400.0,5325424.0,353.77,6013.0,584.1,647.5,659.5,1359000.0,1470000.0,200739.0,61496.0,1044.0
安徽省,1996年,2199.7,3703.0,4968.0,738.39,131382.0,3617000.0,433.76,6070.0,668.4,790.3,741.0,1787143.0,1931403.0,275111.0,90789.0,1086.0
安徽省,1997年,2670.6,4359.0,4984.1307,893.6,156000.0,3835000.0,489.88,6127.0,722.0,678.0,1270.6,2115260.0,2308100.0,311605.0,107879.0,1125.0863
安徽省,1998年,2711.7,4516.0,4999.9017,920.87,153627.0,4279000.0,532.48,6184.0,744.1,1041.8,925.8,2421000.0,2620687.0,312012.0,110500.0,1166.0
安徽省,1999年,2907.8,4819.0,5001.1809,968.43,167700.0,7739000.0,590.67,6237.0,746.7,1183.6,977.5,2886031.0,2808495.0,264900.0,97237.0,1204.3346
安徽省,2000年,3125.33,5147.0,5048.0,991.18,217206.0,8666667.0,668.91,6286.0,741.77,1321.33,1062.23,3235000.0,2904229.0,334689.0,117483.0,1230.0
安徽省,2001年,3290.11,5732.0,5068.0379,1068.69,228000.0,6594000.0,768.67,6128.0,754.16,1120.71,1415.24,4038000.0,3095500.0,365000.0,134000.0,1257.1883
安徽省,2002年,3827.66,6238.0,5080.0,1088.66,245341.0,11333146.0,885.93,6144.0,783.66,1696.74,1347.26,4569000.0,3467000.0,420473.0,173000.0,1289.4381
安徽省,2003年,4307.77,7001.0,5091.4906,1178.15,310000.0,14777162.0,1031.67,6163.0,749.4,2000.76,1557.61,5074400.0,4122917.0,595000.0,290000.0,1319.0
安徽省,2004年,5129.12,8279.0,5119,1291.43,394000.0,19353000.0,1154.94,6228.0,950.51,2332.4,1846.21,6015300.0,5207114.0,721121.0,328000.0,1342
安徽省,2005年,5675.85,9193.0,5148.0,929.14,519038.0,21400300.0,1603.67,6120.0,966.5,2511.95,2197.4,7131000.0,6566000.0,911971.0,392933.0,1368.0
安徽省,2006年,6500.31,10630.0,5160.0,1003.73,684000.0,35336000.0,1858.7,6110.0,1011.03,2836.11,2653.16,9402329.0,8165120.0,1225000.0,542100.0,1433.0
安徽省,2007年,7941.61,12989.0,5208.0,1179.4,882125.0,50875000.0,2301.32,6118.0,1116.32,3453.49,3371.8,12438342.0,10347253.0,1593000.0,724900.0,1467.0
安徽省,2008年,8874.0,14485.0,5243,1296.73,1135300.0,67350000.0,2659.97,6135.0,1418.0,3319.0,4137.0,16471253.0,13260466.0,2018000.0,908258.0,1498
安徽省,2009年,10052.9,16391.0,5277.0,1429.09,889000.0,89858000.0,3085.73,6131.0,1495.6,3654.5,4902.8,21419217.0,15512000.0,1568000.0,675000.0,1517.0
安徽省,2010年,12359.0,20888.0,5276.0,1604.49,1241288.0,115434000.0,3610.59,5957.0,1729.0,4194.0,6437.0,25876000.0,20638197.0,2427677.0,1186388.0,1550.0
安徽省,2011年,16284.92,27303.0,5299.0,1915.96,1708400.0,124557000.0,4217.44,5972.0,1867.99,6227.83,8189.09,33029911.0,26330221.0,3131000.0,1426000.0,1577.0
安徽省,2012年,18341.67,30697.0,5322.0,1976.05,2675000.0,150550000.0,4710.35,5978.0,2018.57,7075.22,9247.89,39610080.0,30260000.0,3933000.0,1257300.0,1580.0
安徽省,2013年,19038.9,31684.0,5340.601,2086.28,2825000.0,180908900.0,5419.23,5988.0,2348.1,6286.8,10404.0,43496871.0,33651000.0,4563000.0,1738000.0,1587.929
安徽省,2014年,20848.75,34425.0,5362.0585,2181.2,3149000.0,218756000.0,5658.0,5997.0,2294.95,9242.11,10982.59,46640000.0,36630000.0,4927000.0,1778000.0,1573.7682
安徽省,2015年,22005.63,35997.0,5032,2529.41,3311424.0,238039300.0,6628.74,6011.0,2376.05,10616.78,10838.34,52390000.0,40121000.0,4880808.0,1569384.0,
安徽省,2016年,24407.62,39561.0,4952,2786.96,2844000.0,267581000.0,7535.51,6033.0,2489.76,12300.46,11517.48,55300000.0,43732000.0,4433000.0,1589615.0,
安徽省,2017年,27018.0,43401.0,,3105.21,3048164.0,291860000.0,8614.97,6057.0,2582.27,14412.71,12681.24,62038110.0,48576000.0,5364000.0,2315443,
安徽省,2018年,30006.82,47712.0,,3624.45,3620916.0,326299000,10237,6076.0,2638.0,17278.47,14094.44,65721484.0,53632000.0,6280000.0,2676506,
安徽省,2019年,37114.0,58496.0,,4015.94,4041000.0,356313000,11192.37,6092.0,2915.7,18860.4,15337.9,73922000,57105000,6870000.0,2833352,
安徽省,2020年,38680.6,63426.0,,,4558000.0,,,6105.0,3184.7,19824.3,15671.7,74735900.0,32160100.0,7870000.0,3301562.0,
安徽省,2021年,42959.2,70321.0,,,6338000.0,,,6113.0,3360.6,21985.4,17613.2,75910500.0,34981900.0,10710000.0,4371000.0,
安徽省,2022年,45045.0,73603.0,,,,,,6127.0,3513.7,22943.3,18588.0,,,11313000.0,,
山东省,1949年,,,4289,,,1400,,4549,,,,,,,,260
山东省,1950年,,,4379,,3497,3800,,4640,,,,10281,44253,4149,,261
山东省,1951年,,,4460,,3761,6400,,4732.0,,,,15965,70001,5300,,272
山东省,1952年,43.81,91,4538,,6698,13100.0,,4827.0,29.55,6.99,7.27,31886,76284,7400,,289
山东省,1953年,45.79,94,4620,,9314,22700.0,,4924.0,28.23,8.26,9.3,32272,79758,9800,,304
山东省,1954年,52.98,106,4732,,8747,22100.0,,5052.0,32.48,9.52,10.98,33657,88446,9000,,320
山东省,1955年,57.78,113,4796,,11417,19800.0,,5174.0,35.52,10.84,11.42,31143,89333,11425,,378
山东省,1956年,63.13,121,4936,,11248,41700.0,,5256.0,35.67,11.12,16.34,47155,103099,11317,,385
山东省,1957年,61.39,116,4936,,11108,39400.0,,5373.0,31.95,11.85,17.59,49164,107262,11239,,437
山东省,1958年,72.97,135,4810,,7869,106400.0,,5451.8,33.94,15.3,23.73,120740,211004,8100,,612
山东省,1959年,75.96,141,4794,,13119,122200.0,,5402.5,28.73,19.37,27.86,158857,247460,13200,,579
山东省,1960年,71.37,135,4642,,7844,149700.0,,5219.1,20.61,19.69,31.07,239314,263795,8100,,546
山东省,1961年,63.4,121,4804,,4708,41500.0,,5265.4,26.44,16.77,20.19,135988,165664,4810,,461
山东省,1962年,64.38,120,5015,,5203,32900.0,,5426.0,30.42,17.05,16.91,63594,125506,5308,,411
山东省,1963年,67.61,123,5151,,6986,59600.0,,5585.4,33.47,15.05,19.09,79714,151111,7029,,434
山东省,1964年,71.66,128,5161,,10700,65500.0,,5606.0,33.05,15.18,23.43,89615,155357,10846,,445
山东省,1965年,86.25,152,5258,,12587,61800.0,,5711.0,42.24,15.05,28.96,95407,164766,13303,,453.0
山东省,1966年,97.58,169,5398,,14756,80600.0,,5851.0,46.99,16.15,34.44,104100,187716,15521,,453
山东省,1967年,99.44,168,5514,,16802,62500.0,,5968.0,46.71,17.3,35.43,102007,190439,17600,,454
山东省,1968年,99.34,165,5631,,17617,55500.0,,6086.0,44.46,17.45,37.43,88752,200665,18300,,455
山东省,1969年,108.17,175,5808,,17337,67800.0,,6265.0,50.16,18.45,39.56,113952,198303,17800,,457
山东省,1970年,126.31,199,5966,,16276,99200.0,,6441.0,52.23,20.37,53.71,142528,309438,17226,,475.0
山东省,1971年,139.69,215,6038,,19804,132500.0,,6568.7,56.33,21.86,61.5,159105,411058,20640,,530
山东省,1972年,146.52,221,6157,,25766,148000.0,,6683.1,59.11,24.19,63.22,188907,430416,26500,,526
山东省,1973年,154.33,229,6251,,41587,173000.0,,6793.1,61.92,26.42,65.99,194872,449172,42826,,542
山东省,1974年,130.81,191,6327,,41467,138800.0,,6876.0,59.19,24.18,47.44,191061,269542,43500,,549
山东省,1975年,166.19,240,6408.0,,47667,203600.0,,6971.0,65.54,25.34,75.31,212560,459668,50400,,563.0
山东省,1976年,179.58,242,6455,,53110,200300.0,,7038.0,68.88,26,84.7,214205,496749,56000,,583
山东省,1977年,207.07,293,6507,,57367,181800.0,,7099.0,79.01,32.72,95.34,226136,559590,60948,,592
山东省,1978年,225.45,316.0,6533.0,,83000,418700.0,,7160.0,75.06,31.04,119.35,319044,641286,87142,1089000,627.0
山东省,1979年,251.6,350.0,6570,,130569,613500.0,,7232.0,91.12,32.8,127.68,316239,569948,136019,,661
山东省,1980年,292.13,402.0,6605.0,,176313,699700.0,,7296.0,106.43,39.59,146.11,300736,481097,187242,,691.0
山东省,1981年,346.57,472.0,6659,,189116,796000.0,,7395.0,132.21,58.95,155.41,255341,511850,197700,,736
山东省,1982年,395.38,531.0,6720,,165841,850000.0,,7494.0,154.07,75.26,166.05,294482,492888,179122,,774
山东省,1983年,459.83,611.0,6753,,180778,964600.0,,7564.0,185.57,95.51,178.75,324119,504050,192439,,811
山东省,1984年,581.56,765.0,6701,,228817,1392700.0,,7637.0,222.13,120.16,239.27,389800,536022,352012,,936.0
山东省,1985年,680.46,887.0,6676.0,,234700,1943300.0,,7711.0,235.96,151.43,293.07,512953,675300,306000,4225000,1017.0
山东省,1986年,742.05,956.0,6797.0,,213507,2230700.0,,7818.0,252.73,176.11,313.21,679384,622000,382840,,979.0
山东省,1987年,892.29,1131.0,6844.0,,297582.0,2978000.0,,7958.0,287.31,220.41,384.57,752200,728000,355300.0,,1045.0
山东省,1988年,1117.66,1395.0,6702.0,,298019.0,3698200.0,,8061.0,331.94,288.62,497.1,978185,864275,573400.0,,1307.0
山东省,1989年,1293.94,1595.0,6698.0,,306312.0,3055400.0,,8160.0,359.14,355.15,579.65,1137000,1009416,616511.0,,1483.0
山东省,1990年,1511.19,1814.92,6846.0,,349672.0,3356600.0,,8493.0,425.29,449.92,635.98,1239000,1162100,429000.0,5335000.0,1578.0
山东省,1991年,1810.54,2122.18,6884.0,,382904.0,4398200.0,,8570.0,521.85,542.79,745.9,1320600,1285200,483200.0,,1650.0
山东省,1992年,1980.0,2557.0,6819.0,,473399.0,6015000.0,,8610.0,556.0,448.0,976.0,1457000.0,1400600.0,778140.0,182587.0,1761.0
山东省,1993年,2702.49,3133.0,6724.0,489.7,597564.0,8920800.0,417.2,8642.0,596.63,676.92,1429.94,1884000.0,1944000.0,728600.0,307949.0,1896.0
山东省,1994年,3872.18,4473.15,6574.0,703.25,586536.0,11080000.0,618.35,8671.0,775.03,1196.69,1900.46,2188000,1347000.0,962927.0,375414.0,2079.0
山东省,1995年,5002.34,5757.76,6531.0,879.61,816100.0,13209700.0,808.64,8705.0,1010.13,1619.54,2372.67,2759000.0,1790025.0,1314000.0,578335.0,2170.0
山东省,1996年,5883.8,6746.0,6484.0,923.7,999169.0,9483000.0,1064.8,8738.0,1200.17,1899.54,2784.09,3590000.0,2417000.0,1616400.0,698278.0,2263.0
山东省,1997年,6650.0,7590.0,6500.0,1207.38,1181650.0,9617000.0,1177.08,8785.0,1195.0,2270.0,3185.1,4233000.0,2904000.0,1764399.0,824272.0,2310.0
山东省,1998年,7162.2,8128.0,6575.0,1301.15,1129409.0,11854000.0,1253.49,8838.0,1230.02,2475.28,3456.9,4878200.0,3523912.0,1661740.0,790388.0,2296.0
山东省,1999年,7662.1,8673.0,6599.8261,1430.1,1221885.0,13672756.0,1391.77,8883.0,1221.0,2735.66,3705.44,5500034.0,4044860.0,1827100.0,669053.0,2321.8387
山东省,2000年,8542.44,9555.0,6566.0,1546.85,1552900.0,25427000.0,1552.91,8998.0,1268.57,3047.3,4226.57,6130774.0,4637000.0,2499000.0,946092.0,2409.0
山东省,2001年,8337.47,10195.0,6507.289,1243.52,1848000.0,28078000.0,2117.4,9041.0,1359.49,3424.31,4654.51,7538000.0,5732000.0,2896313.0,1385158.0,2516.98
山东省,2002年,9195.04,11340.0,6435.0,1737.93,2150069.0,35093000.0,1843.34,9082.0,1390.0,3852.52,5309.54,8606500.0,6102242.0,3394200.0,1283000.0,2634.0
山东省,2003年,10275.05,13268.0,6275.0,1873.07,2660000.0,53284000.0,2119.15,9125.0,1456.98,3726.24,5720.01,10106400.0,7138000.0,4466000.0,1810000.0,2833.0
山东省,2004年,12078.15,16413.0,6212,2075.17,3587286.0,76290000.0,2470.22,9180.0,1748.22,4232.25,7327.61,11894000.0,8283306.0,6078136.0,2491000.0,2951
山东省,2005年,15021.84,20096.0,6066.0,1580.9,4625113.0,105419000.0,3854.48,9248.0,1927.6,5920.43,10620.26,14662300.0,10731250.0,7674000.0,3064000.0,3147.0
山东省,2006年,18516.87,23794.0,6055.0,1787.04,5865000.0,111361000.0,4730.92,9309.0,2098.26,6301.05,10568.49,18334400.0,13563000.0,9521000.0,3664100.0,3228.0
山东省,2007年,25965.91,27807.0,5909.0,2064.03,7524374.0,125370000.0,5476.82,9367.0,2451.01,7737.64,12529.41,22624600.0,16754000.0,12247000.0,4736669.3,3436.0
山东省,2008年,31072.0,33083.0,5860,2410.79,9317486.0,154350000.0,6580.32,9417.0,3003.0,10367.0,17702.0,27048000.0,19570500.0,15841000.0,6526781.5,3532
山东省,2009年,33805.3,35796.0,5902.0,2651.5,7950000.0,190345000.0,7258.7,9470.0,3226.6,11543.7,19035.0,32676700.0,21986300.0,13905000.0,5946619.5,3548.0
山东省,2010年,39170.0,41106.0,5698.0,2784.1,10425000.0,232829000.0,8274.9,9588.0,3588.0,14343.0,21238.0,41450300.0,27493800.0,18916000.0,8470389.6,3839.0
山东省,2011年,45429.21,47260.0,5646.0,3362.2,12579000.0,259284500.0,9637.8,9665.0,3973.8,17418.03,24037.38,50020700.0,34559300.0,23589000.0,11020381.8,3945.0
山东省,2012年,50013.24,51768.0,5559.0,3832.9,12870000.0,303200000.0,10750.5,9708.0,4281.71,19995.8,25735.73,59045200.0,40594300.0,24550000.0,11681300.0,4021.0
山东省,2013年,54684.3,56323.0,5482.0,4200.82,13419000.0,358758600.0,12040.58,9746.0,4742.6,22519.2,27422.5,66888000.0,45599500.0,26716000.0,13265000.0,4130.0
山东省,2014年,59426.59,60879.0,5462.0,4994.2,14475000.0,415991300.0,13732.4,9808.0,4798.36,25840.12,28788.11,71773100.0,50268300.0,27711500.0,13237000.0,4285.0
山东省,2015年,63002.3,64168.0,5120,5463.7,14406100.0,473815000.0,14844.7,9866.0,4979.1,28537.4,29485.9,82500100.0,55293300.0,24175000.0,9768800.0,4702
山东省,2016年,67925.62,68633.0,5056,6634.9,13716000.0,523644900.0,18958.5,9973.0,4830.25,31751.7,31343.67,87552100.0,58601800.0,23421000.0,9705000.0,4865
山东省,2017年,72634.15,72807.0,4984,7431.1,14710000.0,542360300.0,20854.3,10033.0,4832.71,34858.6,32942.84,92584000.0,60986300.0,26460000.0,,
山东省,2018年,76469.67,76267.0,,,16014000.0,564596800,,10077.0,1068.0792,37877.43,6465.5358,101010000.0,64854000.0,29240000.0,,
山东省,2019年,71067.5,70653.0,,,16145000.0,612022900,,10106.0,5116.4,37640.2,28310.9,,,29700000.0,,
山东省,2020年,73129.0,72151.0,,,18904000.0,,,10165.0,5363.8,39153.1,28612.2,112335200.0,65599300.0,32020000.0,13129000.0,
山东省,2021年,83095.9,81727.0,,,27223000.0,,,10191.48,6029.03,43879.71,33187.16,117131600.0,72844600.0,45363000.0,18139000.0,
山东省,2022年,87435.1,86003.0,,,,,,10163.0,6298.6,46122.3,35014.2,,,49943000.0,,
山西省,1949年,,,106.14,,,1200,,1280.9,,,,,847,,,1174.72
山西省,1950年,,,111.79,,,9300,,1311.6,,,,,6668,,,1199.78
山西省,1951年,,,123.15,,,13200,,1351.94,,,,,13231,,,1228.79
山西省,1952年,15.9978,116,1251.26,,,21000.0,,1395.2,9.3831,3.8663,2.7484,,18276,,,143.94
山西省,1953年,19.9,141,159.4,,,29200.0,,1426.8,11.1,5.33,3.5,,23518,,,1267.38
山西省,1954年,21.9033,151,180.86,,,40000.0,,1464.53,11.55,5.6,4.8,,30456,,,1283.67
山西省,1955年,24,160,205.55,,,40400.0,,1518.7,12.1,6,5.8,,31540,,,1303.15
山西省,1956年,28.4426,186,240.83,,,78300.0,,1562.6,13.6,7.5118,7.343,,32217,,,1312.75
山西省,1957年,29.1594,186,1344.33,,145,79000.0,,1595.7,11.5415,8.2185,9.3994,,35230,145,,242.41
山西省,1958年,39.5114,246,305.87,,641,137500.0,,1627.5,13.7,11.2,14.7,,67432,641,,1315.2
山西省,1959年,48.3,294,329.56,,822,151200.0,,1675.6,12.45,12.9,23,,93810,822,,1337.01
山西省,1960年,50.201,298,326.03,,958,161200.0,,1712.0,8.9,12.7223,28.6102,,116121,1000,,1376.99
山西省,1961年,34.1,200,282.95,,707,57100.0,,1710.04,10.4,10.232,13.5,,68755,707,,1427.09
山西省,1962年,32.4083,188,1514.4,,889,44000.0,,1745.33,11.0666,9.1569,12.1848,,54001,900,,230.93
山西省,1963年,33.7245,191,242.43,,1232,52100.0,,1790.11,11.52,9,13.2219,,62181,1232,,1547.68
山西省,1964年,38.44,213,257.29,,891,58000.0,,1824.4,13.1,9.7305,15.6149,,59730,900,,1567.08
山西省,1965年,43.9158,238,1599.6,,806,69000.0,,1871.6,12.7041,10.6918,20.5199,,68571,806,,271.96
山西省,1966年,49.7,263,273.98,,895,83000.0,,1911.1,14.2219,11.14,24.32,,77402,900,,1637.07
山西省,1967年,44.9,233,282.46,,965,53000.0,,1947.0,14.3401,9.86,20.7,,61653,1000,,1664.49
山西省,1968年,36.8216,187,284.98,,405,54000.0,,1999.7,13.72,8.94,14.2,,38835,405,,1714.67
山西省,1969年,45.421,224,290.13,,480,60100.0,,2049.1,15.7,10.05,19.7,,50844,500,,1758.96
山西省,1970年,57.69,277,1800.35,,581,110100.0,,2111.4,15.1931,12.2369,30.26,,92081,600,,311.0
山西省,1971年,62.05,290,324.06,,328,141400.0,,2164.4,18.2,13.1319,30.7215,,126779,328,,1840.34
山西省,1972年,61.64,282,342.46,,257,155000.0,,2213.1,15.7,13.73,32.25,,137110,300,,1870.63
山西省,1973年,66.2,296,350.3,,284,151000.0,,2257.3,18.7002,14.2,33.3,,147320,300,,1906.96
山西省,1974年,64.42,283,356.86,,226,146000.0,,2301.9,19.23,14.3046,30.9,,109293,226,,1945.04
山西省,1975年,69.8101,301,1975.9,,211,158000.0,,2340.03,20.8009,14.3392,34.67,,123934,211,,364.13
山西省,1976年,64.61,274,375.2,,162,154000.0,,2373.1,19.1,14.21,31.35,,97383,200,,1997.85
山西省,1977年,75.3,315,380.8,,576,166000.0,,2398.44,19,16.71,39.6,,132337,600,,2017.64
山西省,1978年,87.9946,365.0,2029.81,,700,214935.0,,2424.0,18.204,18.3221,51.4685,,196419,700,,393.79
山西省,1979年,106.4308,437.0,415.39,,1328,232713.0,,2476.0,22.7,21.1,62.73,,202947,1328,,2031.81
山西省,1980年,108.7619,442.0,2036.65,,1513,281960.0,,2476.5,20.6348,24.6173,63.5098,,209555,1513,,439.81
山西省,1981年,121.7109,488.0,459.11,,2852,254719.0,,2509.0,31.1304,26.13,64.5,,196965,4432,,2049.66
山西省,1982年,139.2216,551.0,474.67,,3007,345486.0,,2546.0,37.3314,31.6422,70.3,,202696,5705,,2071.33
山西省,1983年,155.1,604.0,492.05,,2835,448347.0,,2588.4,37.8,34.72,82.6,,241497,7900,5017,2096.35
山西省,1984年,197.4231,756.0,517.88,,16654,669500.0,,2631.5,46.3,48.1,103.12,,271751,25100,8414,477.0
山西省,1985年,218.9896,838.0,2136.67,,22700,916918.0,,2674.0,42.2629,56.6694,120.0573,,249905,34043,11364,536.84
山西省,1986年,235.1114,890.0,564.41,,30226,948000.0,,2713.53,37.902,69.0,128.3,412000,286395,38900,8625,516.0
山西省,1987年,257.23,962.0,586.65,,34551.0,1046000.0,,2758.11,39.1,80.2,138.0,420000,336124,41700.0,7129,537.0
山西省,1988年,316.7,1168.0,607.77,,34483.0,1076779.0,,2807.24,48.54,104.9,163.3,455000,390409,39744.0,5261,561.0
山西省,1989年,376.3,1367.0,625.66,,40001.0,1079587.0,,2853.0,63.75,123.8,188.8,531000,483119,49200.0,9183,580.0
山西省,1990年,429.2736,1528.0,2259.74,,26300.0,1234000.0,,2899.0,80.808,138.391,210.0746,569000,517495,35000.0,8700.0,639.22
山西省,1991年,468.51,1592.0,651.33,,50944.0,1495206.0,,2942.0,68.77,163.46,236.28,769000,555904,45900.0,8096,609.0
山西省,1992年,551.12,1862.0,666.47,,58334.0,1727858.0,,2979.0,82.94,197.9,270.28,643000.0,579753.0,54600.0,17360.0,625.0
山西省,1993年,680.41,2271.0,694.11,166.03,63830.0,2349500.0,167.18,3012.0,97.27,248.11,335.03,757127.0,724196.0,62700.0,24617.0,653.0
山西省,1994年,826.66,2729.0,723.54,183.15,80264.0,2909041.0,195.42,3045.0,123.84,306.25,396.57,892000,995658.0,83900.0,18490.0,684.0
山西省,1995年,1076.03,3515.0,2328.89,235.4,114367.0,2955570.0,251.16,3077.0,168.69,412.89,494.45,1129000.0,1293837.0,140769.0,26402.0,748.39
山西省,1996年,1292.11,4178.0,776.38,281.1,172758.0,2496000.0,300.3,3109.0,198.28,493.62,600.21,1332000.0,842000.0,120900.0,23164.0,736.0
山西省,1997年,1476.0,4724.0,2302.9131,291.42,197031.0,3108000.0,329.1,3141.0,191.84,576.58,707.58,1435129.0,928131.0,134632.0,45187.0,760.0
山西省,1998年,1611.08,5104.0,2349.65,262.6,89300.0,3839000.0,316.75,3172.0,207.25,642.58,761.25,1644083.0,1042000.0,111113.0,21800.0,822.55
山西省,1999年,1667.1,5230.0,2356.91,256.2,83900.0,5753507.0,328.21,3204.0,159.96,721.67,785.47,1853388.0,1092000.0,128739.0,44800.0,846.72
山西省,2000年,1845.72,5722.0,2334.3423,283.5,124000.0,6252000.0,368.36,3248.0,179.9,807.5,858.4,2250554.0,1945545.0,176438.0,53000.0,861.84
山西省,2001年,2029.53,6226.0,2330.6548,281.94,147000.0,5498100.0,405.2,3272.0,171.09,902.43,956.01,2895027.0,1328000.0,194100.0,47000.0,889.632
山西省,2002年,2324.8,7082.0,2321.8716,268.74,166161.0,8382683.0,572.3,3294.0,197.8,992.69,1134.31,3343000.0,1508245.0,231200.0,65000.0,923.5827
山西省,2003年,2854.25,8639.0,2316.7,312.14,230000.0,11163486.0,657.13,3314.0,215.19,1118.33,1520.73,4157000.0,1861000.0,309000.0,82000.0,951.4442
山西省,2004年,3495.99,10515.0,2315.0953,356.32,404000.0,14776985.0,790.95,3335.0,262.87,1301.49,1931.63,5191000.0,2564000.0,538200.0,135000.0,978.69
山西省,2005年,4079.38,12195.0,2283.97,424.39,352871.0,16719100.0,971.34,3355.0,247.82,1442.05,2389.51,6690000.0,7581168.0,554597.0,201726.0,1010.4613
山西省,2006年,4713.6,14008.0,2292.7334,473.02,414100.0,23214735.0,1156.56,3375.0,256.41,1657.91,2799.28,9156000.0,10481656.0,663000.0,248748.6,1047.15
山西省,2007年,5935.58,17542.0,2313.69,547.33,653300.0,29271653.0,1322.26,3393.0,303.46,2029.81,3602.31,10499200.0,12005356.0,1158000.0,503751.0,1078.6564
山西省,2008年,7222.98,21234.0,2319.6,617.24,924500.0,35310000.0,1555.82,3411.0,373.58,2460.45,4388.95,13150200.0,15187825.0,1440000.0,514529.9,1103.5
山西省,2009年,7147.61,20906.0,2338.9297,689.83,284000.0,49432000.0,1653.5,3427.0,443.46,2612.95,4091.2,15617000.0,15380230.0,857000.0,571596.1,1124.1603
山西省,2010年,8903.9,25434.0,2329.175,834.0,471000.0,60632000.0,2021.2,3574.0,510.4,3043.91,5349.64,19313600.0,18101830.0,1258000.0,787000.0,1144.4498
山西省,2011年,10894.41,30534.0,23370619.0,1031.01,542823.0,70731000.0,2461.52,3562.0,586.56,3557.7,6750.15,23638500.0,22605379.0,1475981.0,933158.0,11624385.0
